indent_id,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories,carbohydrates,protein,fat,fiber,_source_sheet,date,hour,weekday,month,meal_period
73491,2024-01-09 11:23:50,3,6.86,1,,,,,0,0,无,418.14,87.57,10.25,1.76,5.73,indent_2,2024-01-09,11,1,1,lunch
73492,2024-01-09 11:23:58,3,10.73,1,,,,,0,0,无,1086.4,119.64,49.01,47.02,9.86,indent_2,2024-01-09,11,1,1,lunch
73493,2024-01-09 11:24:07,3,16.13,1,,,,,0,0,无,844.85,80.16,58.85,30.04,8.7,indent_2,2024-01-09,11,1,1,lunch
73494,2024-01-09 11:24:10,3,12.32,1,,,,,0,0,无,539.53,61.25,30.36,16.76,6.11,indent_2,2024-01-09,11,1,1,lunch
73495,2024-01-09 11:24:13,3,7.07,1,,,,,0,0,无,746.3,115.55,27.41,18.71,6.75,indent_2,2024-01-09,11,1,1,lunch
73496,2024-01-09 11:24:44,3,15.52,1,,,,,0,0,无,1057.95,104.53,63.16,42.57,10.94,indent_2,2024-01-09,11,1,1,lunch
73497,2024-01-09 11:24:57,3,19.4,1,,,,,0,0,无,900.17,48.76,67.66,45.78,10.15,indent_2,2024-01-09,11,1,1,lunch
73498,2024-01-09 11:25:02,3,12.91,1,,,,,0,0,无,1228.6,157.0,62.26,37.54,11.24,indent_2,2024-01-09,11,1,1,lunch
73499,2024-01-09 11:25:08,3,10.33,1,,,,,0,0,无,663.3,93.99,37.06,14.29,6.0,indent_2,2024-01-09,11,1,1,lunch
73500,2024-01-09 11:25:09,3,16.13,1,,,,,0,0,无,1181.73,128.57,62.69,44.59,10.91,indent_2,2024-01-09,11,1,1,lunch
73501,2024-01-09 11:26:03,3,10.87,1,,,,,0,0,无,899.27,133.26,37.01,24.18,6.8,indent_2,2024-01-09,11,1,1,lunch
73502,2024-01-09 11:26:15,3,12.55,1,,,,,0,0,无,601.46,44.32,38.33,28.97,4.65,indent_2,2024-01-09,11,1,1,lunch
73503,2024-01-09 11:26:29,3,10.78,1,,,,,0,0,无,584.46,48.2,34.68,27.28,4.17,indent_2,2024-01-09,11,1,1,lunch
73504,2024-01-09 11:26:41,3,9.04,1,,,,,0,0,无,570.62,47.56,35.72,25.27,5.11,indent_2,2024-01-09,11,1,1,lunch
73505,2024-01-09 11:26:48,3,10.9,1,,,,,0,0,无,737.75,88.48,36.97,23.51,5.05,indent_2,2024-01-09,11,1,1,lunch
73506,2024-01-09 11:26:53,3,9.18,1,,,,,0,0,无,510.4,76.21,22.89,13.82,8.88,indent_2,2024-01-09,11,1,1,lunch
73507,2024-01-09 11:26:58,3,9.42,1,,,,,0,0,无,463.0,37.26,32.9,20.95,8.44,indent_2,2024-01-09,11,1,1,lunch
73508,2024-01-09 11:27:05,3,11.51,1,,,,,0,0,无,869.55,92.81,47.25,33.35,6.56,indent_2,2024-01-09,11,1,1,lunch
73509,2024-01-09 11:27:11,3,8.75,1,,,,,0,0,无,582.12,87.39,27.81,13.05,8.23,indent_2,2024-01-09,11,1,1,lunch
73510,2024-01-09 11:27:20,3,8.26,1,,,,,0,0,无,485.27,54.6,24.9,18.26,4.0,indent_2,2024-01-09,11,1,1,lunch
73511,2024-01-09 11:27:39,3,13.0,1,,,,,0,0,无,815.41,85.61,48.14,29.83,9.06,indent_2,2024-01-09,11,1,1,lunch
73512,2024-01-09 11:27:44,3,8.81,1,,,,,0,0,无,640.0,52.21,42.15,29.63,4.93,indent_2,2024-01-09,11,1,1,lunch
73513,2024-01-09 11:28:59,3,9.73,1,,,,,0,0,无,582.2,56.93,35.55,21.9,4.57,indent_2,2024-01-09,11,1,1,lunch
73514,2024-01-09 11:29:17,3,7.99,1,,,,,0,0,无,582.65,74.21,29.01,19.61,4.69,indent_2,2024-01-09,11,1,1,lunch
73515,2024-01-09 11:29:20,3,5.61,1,,,,,0,0,无,660.6,105.76,25.81,14.32,2.76,indent_2,2024-01-09,11,1,1,lunch
73516,2024-01-09 11:29:31,3,10.49,1,,,,,0,0,无,617.73,65.32,35.63,22.03,5.32,indent_2,2024-01-09,11,1,1,lunch
73517,2024-01-09 11:29:41,3,7.73,1,,,,,0,0,无,666.5,77.88,33.9,24.66,4.61,indent_2,2024-01-09,11,1,1,lunch
73518,2024-01-09 11:30:08,3,10.69,1,,,,,0,0,无,743.3,105.94,34.68,20.3,8.95,indent_2,2024-01-09,11,1,1,lunch
73519,2024-01-09 11:30:16,3,8.65,1,,,,,0,0,无,821.75,126.27,32.89,19.53,4.43,indent_2,2024-01-09,11,1,1,lunch
73520,2024-01-09 11:30:19,3,3.08,1,,,,,0,0,无,427.35,82.4,11.82,5.88,3.63,indent_2,2024-01-09,11,1,1,lunch
73521,2024-01-09 11:30:42,3,9.91,1,,,,,0,0,无,655.05,75.24,37.72,22.71,8.18,indent_2,2024-01-09,11,1,1,lunch
73522,2024-01-09 11:30:45,3,10.59,1,,,,,0,0,无,910.7,88.29,49.85,38.42,7.3,indent_2,2024-01-09,11,1,1,lunch
73523,2024-01-09 11:31:00,3,11.14,1,,,,,0,0,无,1025.09,138.2,44.33,31.9,8.17,indent_2,2024-01-09,11,1,1,lunch
73524,2024-01-09 11:31:16,3,8.54,1,,,,,0,0,无,465.6,5.82,38.8,32.98,0.0,indent_2,2024-01-09,11,1,1,lunch
73525,2024-01-09 11:31:24,3,8.18,1,,,,,0,0,无,484.53,49.62,26.63,18.73,3.04,indent_2,2024-01-09,11,1,1,lunch
73526,2024-01-09 11:31:27,3,9.46,1,,,,,0,0,无,465.0,42.14,26.3,19.81,2.54,indent_2,2024-01-09,11,1,1,lunch
73527,2024-01-09 11:31:51,3,9.31,1,,,,,0,0,无,619.85,73.43,35.53,20.7,8.89,indent_2,2024-01-09,11,1,1,lunch
73528,2024-01-09 11:32:15,3,6.26,1,,,,,0,0,无,534.05,76.62,24.55,13.71,4.69,indent_2,2024-01-09,11,1,1,lunch
73529,2024-01-09 11:32:30,3,7.39,1,,,,,0,0,无,415.25,62.32,19.48,8.95,4.84,indent_2,2024-01-09,11,1,1,lunch
73530,2024-01-09 11:32:38,3,12.4,1,,,,,0,0,无,478.02,28.11,35.58,23.22,6.0,indent_2,2024-01-09,11,1,1,lunch
73531,2024-01-09 11:32:45,3,3.67,1,,,,,0,0,无,327.5,45.34,14.98,9.78,3.04,indent_2,2024-01-09,11,1,1,lunch
73532,2024-01-09 11:32:54,3,7.27,1,,,,,0,0,无,706.75,89.66,31.51,25.02,5.46,indent_2,2024-01-09,11,1,1,lunch
73533,2024-01-09 11:32:57,3,8.65,1,,,,,0,0,无,704.55,83.9,35.8,22.53,3.54,indent_2,2024-01-09,11,1,1,lunch
73534,2024-01-09 11:33:09,3,5.81,1,,,,,0,0,无,352.6,35.03,19.86,12.88,1.24,indent_2,2024-01-09,11,1,1,lunch
73535,2024-01-09 11:33:18,3,7.94,1,,,,,0,0,无,704.6,88.59,28.93,26.72,5.48,indent_2,2024-01-09,11,1,1,lunch
73536,2024-01-09 11:33:35,3,9.03,1,,,,,0,0,无,653.31,93.52,37.2,12.41,4.8,indent_2,2024-01-09,11,1,1,lunch
73537,2024-01-09 11:33:38,3,11.57,1,,,,,0,0,无,866.65,72.52,58.0,36.36,6.04,indent_2,2024-01-09,11,1,1,lunch
73538,2024-01-09 11:33:47,3,10.4,1,,,,,0,0,无,603.98,60.07,35.22,22.81,4.57,indent_2,2024-01-09,11,1,1,lunch
73539,2024-01-09 11:34:14,3,18.8,1,,,,,0,0,无,881.03,64.59,50.6,45.74,10.89,indent_2,2024-01-09,11,1,1,lunch
73540,2024-01-09 11:34:23,3,12.17,1,,,,,0,0,无,604.31,63.72,43.19,17.79,6.85,indent_2,2024-01-09,11,1,1,lunch
73541,2024-01-09 11:34:30,3,6.53,1,,,,,0,0,无,820.38,143.95,26.03,14.38,5.33,indent_2,2024-01-09,11,1,1,lunch
73542,2024-01-09 11:34:39,3,10.05,1,,,,,0,0,无,678.8,78.81,34.61,22.26,2.69,indent_2,2024-01-09,11,1,1,lunch
73543,2024-01-09 11:34:49,3,11.12,1,,,,,0,0,无,762.65,83.52,40.86,27.33,4.96,indent_2,2024-01-09,11,1,1,lunch
73544,2024-01-09 11:34:54,3,11.49,1,,,,,0,0,无,978.05,131.25,47.4,26.98,7.53,indent_2,2024-01-09,11,1,1,lunch
73545,2024-01-09 11:35:04,3,14.99,1,,,,,0,0,无,689.72,61.38,43.66,28.34,6.21,indent_2,2024-01-09,11,1,1,lunch
73546,2024-01-09 11:35:10,3,12.55,1,,,,,0,0,无,972.6,89.45,62.19,39.05,5.62,indent_2,2024-01-09,11,1,1,lunch
73547,2024-01-09 11:35:15,3,11.65,1,,,,,0,0,无,941.6,101.2,50.23,38.48,7.64,indent_2,2024-01-09,11,1,1,lunch
73548,2024-01-09 11:35:20,3,11.09,1,,,,,0,0,无,752.66,85.15,39.65,27.09,5.43,indent_2,2024-01-09,11,1,1,lunch
73549,2024-01-09 11:35:35,3,10.95,1,,,,,0,0,无,739.9,67.08,41.57,33.7,4.96,indent_2,2024-01-09,11,1,1,lunch
73550,2024-01-09 11:35:40,3,8.08,1,,,,,0,0,无,577.2,79.36,27.45,15.33,4.52,indent_2,2024-01-09,11,1,1,lunch
73551,2024-01-09 11:35:53,3,5.59,1,,,,,0,0,无,530.11,73.31,24.44,15.17,4.95,indent_2,2024-01-09,11,1,1,lunch
73552,2024-01-09 11:35:56,3,9.9,1,,,,,0,0,无,519.86,26.0,33.94,30.46,3.36,indent_2,2024-01-09,11,1,1,lunch
73553,2024-01-09 11:36:03,3,11.25,1,,,,,0,0,无,348.83,30.59,21.37,14.05,5.47,indent_2,2024-01-09,11,1,1,lunch
73554,2024-01-09 11:36:12,3,11.34,1,,,,,0,0,无,553.29,54.62,34.11,19.89,4.95,indent_2,2024-01-09,11,1,1,lunch
73555,2024-01-09 11:36:24,3,9.14,1,,,,,0,0,无,606.35,67.69,33.88,20.5,4.85,indent_2,2024-01-09,11,1,1,lunch
73556,2024-01-09 11:36:34,3,9.67,1,,,,,0,0,无,630.95,69.64,35.46,21.17,4.34,indent_2,2024-01-09,11,1,1,lunch
73557,2024-01-09 11:36:40,3,8.38,1,,,,,0,0,无,622.36,102.7,26.31,10.32,7.16,indent_2,2024-01-09,11,1,1,lunch
73558,2024-01-09 11:36:49,3,13.22,1,,,,,0,0,无,834.6,76.36,50.12,37.16,5.74,indent_2,2024-01-09,11,1,1,lunch
73559,2024-01-09 11:36:52,3,4.96,1,,,,,0,0,无,217.16,11.94,15.95,12.26,2.24,indent_2,2024-01-09,11,1,1,lunch
73560,2024-01-09 11:36:58,3,12.74,1,,,,,0,0,无,798.99,78.1,42.45,33.36,6.92,indent_2,2024-01-09,11,1,1,lunch
73561,2024-01-09 11:37:05,3,7.92,1,,,,,0,0,无,587.47,93.12,22.9,11.86,4.54,indent_2,2024-01-09,11,1,1,lunch
73562,2024-01-09 11:37:13,3,19.22,1,,,,,0,0,无,1059.33,116.11,59.94,37.55,11.0,indent_2,2024-01-09,11,1,1,lunch
73563,2024-01-09 11:37:18,3,12.42,1,,,,,0,0,无,709.18,56.03,43.99,34.05,6.46,indent_2,2024-01-09,11,1,1,lunch
73564,2024-01-09 11:37:22,3,10.21,1,,,,,0,0,无,687.3,56.14,44.45,31.23,5.68,indent_2,2024-01-09,11,1,1,lunch
73565,2024-01-09 11:37:26,3,9.22,1,,,,,0,0,无,531.81,66.71,27.17,16.79,5.33,indent_2,2024-01-09,11,1,1,lunch
73566,2024-01-09 11:37:31,3,11.6,1,,,,,0,0,无,716.13,90.91,37.52,22.08,8.52,indent_2,2024-01-09,11,1,1,lunch
73567,2024-01-09 11:38:32,3,14.48,1,,,,,0,0,无,919.76,90.87,55.56,35.03,7.44,indent_2,2024-01-09,11,1,1,lunch
73568,2024-01-09 11:38:43,3,15.99,1,,,,,0,0,无,1041.5,84.37,66.69,45.86,7.92,indent_2,2024-01-09,11,1,1,lunch
73569,2024-01-09 11:39:16,3,12.45,1,,,,,0,0,无,711.62,54.54,56.24,28.11,5.5,indent_2,2024-01-09,11,1,1,lunch
73570,2024-01-09 11:39:39,3,12.33,1,,,,,0,0,无,896.68,89.48,46.74,40.05,4.6,indent_2,2024-01-09,11,1,1,lunch
73571,2024-01-09 11:39:50,3,15.88,1,,,,,0,0,无,1003.44,119.96,54.37,34.24,10.7,indent_2,2024-01-09,11,1,1,lunch
73572,2024-01-09 11:39:57,3,12.53,1,,,,,0,0,无,740.54,77.25,42.92,27.11,5.81,indent_2,2024-01-09,11,1,1,lunch
73573,2024-01-09 11:40:21,3,14.73,1,,,,,0,0,无,988.4,132.98,50.99,26.71,9.94,indent_2,2024-01-09,11,1,1,lunch
73574,2024-01-09 11:40:35,3,9.96,1,,,,,0,0,无,1078.35,173.37,38.75,24.89,6.62,indent_2,2024-01-09,11,1,1,lunch
73575,2024-01-09 11:40:45,3,7.46,1,,,,,0,0,无,581.01,90.49,24.63,12.14,5.77,indent_2,2024-01-09,11,1,1,lunch
73576,2024-01-09 11:40:56,3,9.78,1,,,,,0,0,无,903.71,101.41,46.81,34.61,10.34,indent_2,2024-01-09,11,1,1,lunch
73577,2024-01-09 11:41:06,3,7.9,1,,,,,0,0,无,696.3,110.67,28.93,14.89,7.83,indent_2,2024-01-09,11,1,1,lunch
73578,2024-01-09 11:41:17,3,6.61,1,,,,,0,0,无,474.68,43.49,25.41,22.64,7.07,indent_2,2024-01-09,11,1,1,lunch
73579,2024-01-09 11:41:30,3,9.29,1,,,,,0,0,无,704.8,80.71,44.6,21.01,4.84,indent_2,2024-01-09,11,1,1,lunch
73580,2024-01-09 11:41:40,3,5.69,1,,,,,0,0,无,277.79,32.22,17.43,9.41,3.18,indent_2,2024-01-09,11,1,1,lunch
73581,2024-01-09 11:42:22,3,15.61,1,,,,,0,0,无,827.22,60.82,65.44,35.55,7.13,indent_2,2024-01-09,11,1,1,lunch
73582,2024-01-09 11:42:57,3,18.71,1,,,,,0,0,无,1252.06,138.08,77.51,40.58,10.54,indent_2,2024-01-09,11,1,1,lunch
73583,2024-01-09 11:43:55,3,6.24,1,,,,,0,0,无,491.85,75.88,19.45,11.93,3.73,indent_2,2024-01-09,11,1,1,lunch
73584,2024-01-09 11:46:22,3,9.78,1,,,,,0,0,无,778.26,96.09,40.24,24.97,3.96,indent_2,2024-01-09,11,1,1,lunch
73585,2024-01-09 11:46:53,3,7.62,1,,,,,0,0,无,761.0,112.62,34.82,18.28,8.12,indent_2,2024-01-09,11,1,1,lunch
73586,2024-01-09 11:49:57,3,8.96,1,,,,,0,0,无,581.18,96.85,22.84,10.27,7.04,indent_2,2024-01-09,11,1,1,lunch
73587,2024-01-09 11:50:12,3,8.78,1,,,,,0,0,无,782.14,76.34,39.37,33.84,5.03,indent_2,2024-01-09,11,1,1,lunch
73588,2024-01-09 11:50:20,3,9.25,1,,,,,0,0,无,697.81,79.62,34.85,25.78,6.31,indent_2,2024-01-09,11,1,1,lunch
73589,2024-01-09 11:50:44,3,11.31,1,,,,,0,0,无,792.65,102.42,43.87,22.12,4.59,indent_2,2024-01-09,11,1,1,lunch
73590,2024-01-09 11:51:22,3,9.19,1,,,,,0,0,无,736.01,80.41,41.55,26.88,7.0,indent_2,2024-01-09,11,1,1,lunch
73591,2024-01-09 11:51:46,3,7.97,1,,,,,0,0,无,623.9,83.8,29.41,18.32,4.26,indent_2,2024-01-09,11,1,1,lunch
73592,2024-01-09 11:52:00,3,9.86,1,,,,,0,0,无,647.73,90.68,30.98,16.97,7.64,indent_2,2024-01-09,11,1,1,lunch
73593,2024-01-09 11:53:54,3,10.92,1,,,,,0,0,无,902.76,104.57,46.26,30.47,2.16,indent_2,2024-01-09,11,1,1,lunch
73594,2024-01-09 11:54:08,3,11.92,1,,,,,0,0,无,797.98,95.02,40.99,28.82,9.87,indent_2,2024-01-09,11,1,1,lunch
73595,2024-01-09 11:55:46,3,8.62,1,,,,,0,0,无,671.19,102.23,28.86,14.44,5.3,indent_2,2024-01-09,11,1,1,lunch
73596,2024-01-09 12:00:58,3,7.22,1,,,,,0,0,无,388.67,34.74,24.77,16.12,5.28,indent_2,2024-01-09,12,1,1,lunch
73597,2024-01-09 12:01:13,3,8.39,1,,,,,0,0,无,691.87,103.69,27.9,18.19,6.25,indent_2,2024-01-09,12,1,1,lunch
73598,2024-01-09 12:02:01,3,9.14,1,,,,,0,0,无,834.2,122.65,38.55,20.55,5.74,indent_2,2024-01-09,12,1,1,lunch
73599,2024-01-09 12:03:17,3,13.08,1,,,,,0,0,无,921.2,87.76,47.18,44.23,8.65,indent_2,2024-01-09,12,1,1,lunch
73600,2024-01-09 12:06:08,3,13.24,1,,,,,0,0,无,1101.62,95.81,60.26,54.87,7.94,indent_2,2024-01-09,12,1,1,lunch
73601,2024-01-09 12:07:01,3,11.82,1,,,,,0,0,无,770.67,93.96,47.95,20.57,6.3,indent_2,2024-01-09,12,1,1,lunch
73602,2024-01-10 10:29:18,3,0.37,1,,,,,0,0,无,21.6,1.8,1.44,0.9,0.54,indent_2,2024-01-10,10,2,1,lunch
73603,2024-01-10 10:36:04,3,5.7,1,,,,,0,0,无,699.1,129.7,26.47,6.74,3.48,indent_2,2024-01-10,10,2,1,lunch
73604,2024-01-10 10:36:16,3,13.91,1,,,,,0,0,无,706.32,78.86,42.47,23.94,7.31,indent_2,2024-01-10,10,2,1,lunch
73605,2024-01-10 10:37:00,3,9.44,1,,,,,0,0,无,695.5,84.96,43.19,18.46,4.71,indent_2,2024-01-10,10,2,1,lunch
73606,2024-01-10 10:39:44,3,14.81,1,,,,,0,0,无,925.45,120.66,59.74,21.12,10.35,indent_2,2024-01-10,10,2,1,lunch
73607,2024-01-10 10:40:14,3,11.62,1,,,,,0,0,无,552.06,70.52,30.54,16.77,4.85,indent_2,2024-01-10,10,2,1,lunch
73608,2024-01-10 10:41:43,3,9.67,1,,,,,0,0,无,640.25,69.67,34.66,22.86,4.95,indent_2,2024-01-10,10,2,1,lunch
73609,2024-01-10 10:41:56,3,10.61,1,,,,,0,0,无,469.15,68.71,27.33,10.95,7.49,indent_2,2024-01-10,10,2,1,lunch
73610,2024-01-10 10:43:19,3,12.46,1,,,,,0,0,无,797.8,100.68,47.64,23.89,11.99,indent_2,2024-01-10,10,2,1,lunch
73611,2024-01-10 10:44:54,3,9.0,1,,,,,0,0,无,310.7,24.56,24.25,12.41,3.9,indent_2,2024-01-10,10,2,1,lunch
73612,2024-01-10 10:47:13,3,8.31,1,,,,,0,0,无,581.1,61.31,31.53,22.28,7.06,indent_2,2024-01-10,10,2,1,lunch
73613,2024-01-10 10:47:25,3,6.97,1,,,,,0,0,无,555.55,87.73,21.96,13.34,9.08,indent_2,2024-01-10,10,2,1,lunch
73614,2024-01-10 10:48:11,3,9.55,1,,,,,0,0,无,781.15,100.94,39.49,22.78,5.99,indent_2,2024-01-10,10,2,1,lunch
73615,2024-01-10 10:49:47,3,13.37,1,,,,,0,0,无,826.62,79.65,52.79,31.31,5.89,indent_2,2024-01-10,10,2,1,lunch
73616,2024-01-10 10:50:18,3,7.46,1,,,,,0,0,无,720.4,84.31,32.62,25.47,6.05,indent_2,2024-01-10,10,2,1,lunch
73617,2024-01-10 10:50:31,3,6.27,1,,,,,0,0,无,315.6,14.45,25.0,16.6,1.25,indent_2,2024-01-10,10,2,1,lunch
73618,2024-01-10 10:50:42,3,12.75,1,,,,,0,0,无,900.3,123.2,39.58,26.96,7.53,indent_2,2024-01-10,10,2,1,lunch
73619,2024-01-10 10:51:00,3,14.33,1,,,,,0,0,无,888.4,73.42,40.88,43.67,8.25,indent_2,2024-01-10,10,2,1,lunch
73620,2024-01-10 10:51:17,3,11.59,1,,,,,0,0,无,751.2,94.15,45.51,20.86,5.1,indent_2,2024-01-10,10,2,1,lunch
73621,2024-01-10 10:51:40,3,13.3,1,,,,,0,0,无,897.9,89.98,56.53,32.27,4.99,indent_2,2024-01-10,10,2,1,lunch
73622,2024-01-10 10:51:52,3,10.49,1,,,,,0,0,无,622.25,66.78,33.6,23.0,7.64,indent_2,2024-01-10,10,2,1,lunch
73623,2024-01-10 10:54:01,3,12.15,1,,,,,0,0,无,806.8,96.0,38.74,30.95,9.6,indent_2,2024-01-10,10,2,1,lunch
73624,2024-01-10 10:54:16,3,10.83,1,,,,,0,0,无,836.45,90.92,49.54,28.18,6.19,indent_2,2024-01-10,10,2,1,lunch
73625,2024-01-10 10:54:40,3,15.25,1,,,,,0,0,无,724.0,25.05,57.92,40.42,5.01,indent_2,2024-01-10,10,2,1,lunch
73626,2024-01-10 10:54:57,3,16.07,1,,,,,0,0,无,791.33,57.43,60.11,34.17,6.44,indent_2,2024-01-10,10,2,1,lunch
73627,2024-01-10 10:55:00,3,11.14,1,,,,,0,0,无,673.8,78.54,43.75,20.61,7.6,indent_2,2024-01-10,10,2,1,lunch
73628,2024-01-10 10:55:09,3,11.33,1,,,,,0,0,无,482.35,49.03,39.46,13.97,4.7,indent_2,2024-01-10,10,2,1,lunch
73629,2024-01-10 10:55:46,3,8.78,1,,,,,0,0,无,642.75,78.61,36.43,19.12,5.59,indent_2,2024-01-10,10,2,1,lunch
73630,2024-01-10 10:55:51,3,11.97,1,,,,,0,0,无,977.15,96.98,49.46,39.6,8.14,indent_2,2024-01-10,10,2,1,lunch
73631,2024-01-10 10:55:59,3,5.68,1,,,,,0,0,无,611.5,86.53,22.07,17.3,4.99,indent_2,2024-01-10,10,2,1,lunch
73632,2024-01-10 10:56:44,3,15.28,1,,,,,0,0,无,957.3,111.59,47.17,34.59,11.23,indent_2,2024-01-10,10,2,1,lunch
73633,2024-01-10 10:57:13,3,9.31,1,,,,,0,0,无,937.35,116.43,42.04,30.63,7.02,indent_2,2024-01-10,10,2,1,lunch
73634,2024-01-10 10:57:22,3,30.76,1,,,,,0,0,无,1703.17,61.65,121.32,96.64,6.41,indent_2,2024-01-10,10,2,1,lunch
73635,2024-01-10 10:58:12,3,22.54,1,,,,,0,0,无,1395.7,170.72,78.77,42.4,21.78,indent_2,2024-01-10,10,2,1,lunch
73636,2024-01-10 10:58:34,3,5.29,1,,,,,0,0,无,733.42,134.97,21.94,10.36,7.19,indent_2,2024-01-10,10,2,1,lunch
73637,2024-01-10 10:58:52,3,7.63,1,,,,,0,0,无,485.3,73.49,21.8,11.38,7.13,indent_2,2024-01-10,10,2,1,lunch
73638,2024-01-10 10:59:09,3,16.92,1,,,,,0,0,无,1090.3,98.31,71.72,41.52,6.73,indent_2,2024-01-10,10,2,1,lunch
73639,2024-01-10 10:59:22,3,10.14,1,,,,,0,0,无,930.75,108.38,47.57,33.79,7.88,indent_2,2024-01-10,10,2,1,lunch
73640,2024-01-10 10:59:35,3,9.83,1,,,,,0,0,无,744.15,99.37,36.17,21.14,6.7,indent_2,2024-01-10,10,2,1,lunch
73641,2024-01-10 10:59:42,3,12.09,1,,,,,0,0,无,823.2,108.69,38.93,24.62,10.32,indent_2,2024-01-10,10,2,1,lunch
73642,2024-01-10 11:00:04,3,14.68,1,,,,,0,0,无,940.45,92.2,61.83,34.15,10.71,indent_2,2024-01-10,11,2,1,lunch
73643,2024-01-10 11:01:18,3,34.93,1,,,,,0,0,无,2306.92,210.3,161.72,90.0,17.32,indent_2,2024-01-10,11,2,1,lunch
73644,2024-01-10 11:01:44,3,12.74,1,,,,,0,0,无,698.1,81.01,37.01,24.48,9.16,indent_2,2024-01-10,11,2,1,lunch
73645,2024-01-10 11:01:49,3,9.62,1,,,,,0,0,无,742.7,98.0,30.85,23.45,5.09,indent_2,2024-01-10,11,2,1,lunch
73646,2024-01-10 11:02:16,3,6.9,1,,,,,0,0,无,467.05,72.05,21.3,9.75,5.6,indent_2,2024-01-10,11,2,1,lunch
73647,2024-01-10 11:02:46,3,9.25,1,,,,,0,0,无,819.55,115.79,41.67,18.68,7.63,indent_2,2024-01-10,11,2,1,lunch
73648,2024-01-10 11:02:48,3,17.1,1,,,,,0,0,无,1211.7,52.8,70.4,72.75,4.85,indent_2,2024-01-10,11,2,1,lunch
73649,2024-01-10 11:02:53,3,9.6,1,,,,,0,0,无,657.35,105.02,26.94,14.4,7.06,indent_2,2024-01-10,11,2,1,lunch
73650,2024-01-10 11:03:00,3,12.72,1,,,,,0,0,无,944.4,93.2,50.58,37.36,8.46,indent_2,2024-01-10,11,2,1,lunch
73651,2024-01-10 11:03:03,3,13.52,1,,,,,0,0,无,651.01,73.46,46.18,17.25,7.2,indent_2,2024-01-10,11,2,1,lunch
73652,2024-01-10 11:03:47,3,13.0,1,,,,,0,0,无,994.3,78.47,57.26,46.03,5.47,indent_2,2024-01-10,11,2,1,lunch
73653,2024-01-10 11:04:06,3,11.33,1,,,,,0,0,无,741.02,80.09,40.19,28.35,7.15,indent_2,2024-01-10,11,2,1,lunch
73654,2024-01-10 11:04:25,3,9.07,1,,,,,0,0,无,762.9,69.34,39.16,33.16,6.25,indent_2,2024-01-10,11,2,1,lunch
73655,2024-01-10 11:04:34,3,6.3,1,,,,,0,0,无,632.65,82.54,24.7,20.9,7.11,indent_2,2024-01-10,11,2,1,lunch
73656,2024-01-10 11:04:49,3,10.37,1,,,,,0,0,无,785.0,105.3,37.1,22.46,10.47,indent_2,2024-01-10,11,2,1,lunch
73657,2024-01-10 11:05:02,3,15.13,1,,,,,0,0,无,910.13,81.54,57.25,35.28,8.09,indent_2,2024-01-10,11,2,1,lunch
73658,2024-01-10 11:05:07,3,11.02,1,,,,,0,0,无,757.3,99.27,33.62,22.69,7.46,indent_2,2024-01-10,11,2,1,lunch
73659,2024-01-10 11:05:16,3,13.05,1,,,,,0,0,无,939.4,103.68,44.15,36.25,9.36,indent_2,2024-01-10,11,2,1,lunch
73660,2024-01-10 11:05:50,3,12.42,1,,,,,0,0,无,726.9,67.84,40.49,31.97,6.4,indent_2,2024-01-10,11,2,1,lunch
73661,2024-01-10 11:05:58,3,12.59,1,,,,,0,0,无,840.65,104.2,47.68,25.1,8.62,indent_2,2024-01-10,11,2,1,lunch
73662,2024-01-10 11:06:32,3,9.01,1,,,,,0,0,无,667.2,88.95,29.23,21.6,7.2,indent_2,2024-01-10,11,2,1,lunch
73663,2024-01-10 11:06:35,3,7.81,1,,,,,0,0,无,579.0,73.44,29.11,19.12,7.53,indent_2,2024-01-10,11,2,1,lunch
73664,2024-01-10 11:07:02,3,7.21,1,,,,,0,0,无,516.99,80.81,22.57,10.72,5.34,indent_2,2024-01-10,11,2,1,lunch
73665,2024-01-10 11:07:14,3,6.05,1,,,,,0,0,无,598.05,86.47,25.07,14.93,3.6,indent_2,2024-01-10,11,2,1,lunch
73666,2024-01-10 11:07:53,3,11.6,1,,,,,0,0,无,727.55,78.37,35.01,30.04,7.76,indent_2,2024-01-10,11,2,1,lunch
73667,2024-01-10 11:07:57,3,7.48,1,,,,,0,0,无,455.8,42.1,27.86,19.22,3.98,indent_2,2024-01-10,11,2,1,lunch
73668,2024-01-10 11:08:06,3,8.35,1,,,,,0,0,无,594.0,83.2,25.81,16.27,5.92,indent_2,2024-01-10,11,2,1,lunch
73669,2024-01-10 11:08:35,3,8.65,1,,,,,0,0,无,1034.5,112.3,38.49,41.75,7.85,indent_2,2024-01-10,11,2,1,lunch
73670,2024-01-10 11:09:23,3,8.94,1,,,,,0,0,无,630.75,76.15,36.99,18.36,4.09,indent_2,2024-01-10,11,2,1,lunch
73671,2024-01-10 11:09:31,3,20.33,1,,,,,0,0,无,1234.1,70.96,84.38,61.42,7.82,indent_2,2024-01-10,11,2,1,lunch
73672,2024-01-10 11:09:44,3,17.01,1,,,,,0,0,无,748.66,71.73,54.9,25.77,3.94,indent_2,2024-01-10,11,2,1,lunch
