indent_id,订单总重量,订单总金额,订单菜品种类数,热量总量,碳水总量,蛋白质总量,脂肪总量,膳食纤维总量
5482,672,17.73,7,933.95,101.81,52.42,32.4,7.44
5483,347,11.28,5,603.56,53.25,35.15,25.91,4.07
5484,303,0.67,1,393.9,85.45,8.18,0.91,1.21
5485,566,13.77,10,837.57,101.44,41.63,27.46,5.23
5486,513,17.98,5,853.76,84.73,50.12,32.309999999999995,3.46
5487,460,10.85,7,703.9,77.87,38.690000000000005,24.11,5.36
5488,489,9.270000000000001,5,686.06,91.71,29.900000000000002,21.32,6.9399999999999995
5489,612,13.89,9,844.56,120.85,38.91,22.05,6.99
549,492,8.19,5,558.94,83.14,26.64,12.61,3.64
5490,401,10.0,5,600.9300000000001,58.6,33.870000000000005,24.72,3.55
5491,445,16.150000000000002,8,668.97,67.55000000000001,42.54,25.349999999999998,8.790000000000001
5492,271,8.219999999999999,4,367.8,51.83,18.16,10.9,6.43
5493,353,14.54,6,410.35,32.03,30.72,17.840000000000003,3.88
5494,879,27.330000000000002,3,1383.2,179.68,69.74,39.44,5.699999999999999
5495,267,7.1000000000000005,5,380.32,42.45,24.26,11.75,3.85
5496,351,10.97,6,591.8,57.43,32.419999999999995,23.990000000000002,3.2
5497,486,14.899999999999999,7,756.25,84.97,42.4,25.5,4.68
5498,328,9.95,5,547.79,40.11,35.39,25.360000000000003,2.69
5499,432,12.620000000000001,5,777.69,66.3,44.71,35.0,3.7300000000000004
550,485,9.39,5,581.76,64.48,33.24,20.57,6.04
5500,618,22.909999999999997,8,907.5699999999999,88.25,57.71,35.08,8.27
5501,461,12.35,6,709.3,86.42,37.97,22.17,5.08
5502,315,13.96,4,409.85,47.480000000000004,22.56,14.76,3.49
5503,424,17.28,6,575.05,57.0,40.95,19.419999999999998,6.16
5504,612,20.69,4,930.88,107.17,50.96000000000001,31.41,5.48
5505,316,11.05,3,522.4,43.410000000000004,37.809999999999995,19.35,2.4
5506,577,16.45,5,807.95,107.92999999999999,39.120000000000005,24.740000000000002,6.6
5507,506,12.44,7,715.34,96.94999999999999,38.13,18.71,7.390000000000001
5508,619,14.65,6,866.1500000000001,127.51,40.36,20.49,7.22
5509,537,14.75,5,769.7,100.17,38.83,22.11,5.01
551,523,9.709999999999999,4,769.02,85.67,36.1,29.09,5.82
5510,449,12.59,4,832.8,74.63,49.010000000000005,35.5,4.43
5511,333,10.09,4,608.2,52.89,33.68,28.92,6.01
5512,435,9.65,5,606.24,94.34,27.479999999999997,13.0,5.890000000000001
5513,866,19.04,6,1061.55,149.66,60.900000000000006,22.96,13.76
5514,442,14.84,5,694.1,61.76,42.11,29.09,4.62
5515,501,18.16,6,738.2,72.44,49.06,28.19,10.82
5516,545,19.13,8,906.57,93.00999999999999,50.52,37.6,6.28
5517,492,12.370000000000001,5,645.65,72.00999999999999,33.99,22.779999999999998,5.78
5518,471,14.57,7,786.48,85.06,41.519999999999996,30.09,4.72
5519,261,10.280000000000001,6,472.18,33.43,31.24,21.97,2.6
552,428,9.96,6,707.4,56.74,38.01,34.809999999999995,5.79
5520,400,15.129999999999999,6,578.8,55.72,33.910000000000004,23.55,3.91
5521,322,16.13,6,477.31,36.66,36.52,20.259999999999998,4.26
5522,549,13.780000000000001,7,751.7,106.64,35.31,19.61,6.32
5523,465,8.58,4,684.1,94.00999999999999,31.43,19.41,7.25
5524,397,9.94,4,622.63,64.54,32.32,25.61,5.12
5525,433,10.08,4,730.0999999999999,72.68,42.14,27.450000000000003,5.76
5526,542,10.700000000000001,4,841.3,99.84,36.86,29.57,4.98
5527,565,13.24,4,932.5,92.07,47.11,37.72,5.41
5528,715,14.59,5,1029.5,117.33000000000001,53.39,34.36,6.859999999999999
5529,442,9.28,5,611.85,74.03999999999999,32.7,18.86,6.11
553,400,7.51,6,634.9200000000001,73.05,29.27,24.43,4.720000000000001
5530,200,15.57,4,468.5,13.09,39.22,27.32,1.35
5531,700,15.4,6,932.1500000000001,140.72,45.0,20.69,10.82
5532,358,0.79,1,465.4,100.96,9.67,1.07,1.43
5533,427,14.4,5,654.9200000000001,67.09,33.64,27.63,3.36
5534,96,9.87,2,185.4,8.64,17.4,9.9,2.1
5535,341,12.42,4,525.8,61.16,31.49,17.41,6.31
5536,511,14.39,5,893.4,91.19,49.46,37.36,9.469999999999999
5537,487,17.62,5,715.8499999999999,82.81,42.989999999999995,23.25,5.37
5538,600,11.12,4,854.75,105.34,40.22,27.990000000000002,4.19
5539,362,6.93,4,543.9,71.91,25.24,16.3,5.08
554,353,7.5200000000000005,5,474.15999999999997,51.09,24.23,18.12,4.42
5540,364,16.51,4,548.7,63.989999999999995,30.400000000000002,19.990000000000002,5.640000000000001
5541,174,8.27,1,464.58,5.22,31.32,34.8,0.0
5542,493,11.68,6,590.01,89.49,29.25,13.49,9.54
5543,345,11.07,3,495.0,36.03,33.64,21.8,3.29
5544,688,22.42,5,914.1,109.64,54.52,28.21,9.879999999999999
5545,445,9.33,6,709.7,87.27,34.89,23.89,7.29
5546,330,13.41,3,598.4,38.5,36.3,31.68,5.390000000000001
5547,359,9.84,5,463.46000000000004,39.44,26.28,23.09,6.67
5548,531,15.33,8,867.04,102.76,49.14,28.25,5.94
5549,328,11.219999999999999,2,412.8,28.54,22.04,25.49,6.34
555,484,8.65,5,597.58,71.39,32.5,19.47,5.4799999999999995
5550,296,8.53,6,502.05,48.6,25.580000000000002,22.3,4.49
5551,981,17.41,7,1610.36,190.45,78.96,58.65,14.32
5552,458,5.06,4,612.54,92.17,26.38,15.090000000000002,4.53
5553,341,6.9399999999999995,4,511.8,58.93000000000001,29.23,17.52,5.41
5554,555,13.129999999999999,6,806.72,91.63999999999999,44.93,28.3,4.609999999999999
5555,544,20.66,4,932.76,27.02,78.09,55.68,3.61
5556,395,5.7299999999999995,7,592.3,81.11,27.55,16.669999999999998,3.87
5557,561,10.9,4,812.9,80.13,52.2,31.400000000000002,5.05
5558,626,16.259999999999998,9,1069.1,121.36999999999999,51.49,42.480000000000004,9.65
5559,726,13.97,7,1108.42,129.05,64.14,37.86,9.16
556,317,6.16,5,534.74,56.95,26.189999999999998,22.25,5.29
5560,554,12.62,4,787.7,67.65,49.480000000000004,36.44,9.2
5561,501,10.34,4,944.0,92.89,44.35,45.12,13.02
5562,490,12.97,6,775.8,96.68,36.08,27.95,6.32
5563,486,13.469999999999999,7,992.35,80.97,53.37,50.24,9.6
5564,389,13.39,7,670.27,46.04,50.769999999999996,31.07,5.45
5565,507,11.64,6,738.5899999999999,85.5,39.18,26.63,5.32
5566,355,9.39,4,649.96,43.06,40.35,33.120000000000005,2.97
5567,569,16.61,7,1121.54,93.38999999999999,66.31,52.8,11.01
5568,350,9.58,8,551.54,54.99,36.72,20.46,4.62
5569,385,9.8,5,564.38,49.989999999999995,35.32,24.25,4.54
557,427,9.64,4,655.54,77.55,34.65,21.82,4.46
5570,582,20.48,9,1049.21,82.26,78.74,44.089999999999996,7.07
5571,460,11.26,6,638.42,68.41,45.08,21.1,6.05
5572,496,11.67,5,936.2,105.83000000000001,48.32,34.33,5.27
5573,574,12.34,5,1016.8000000000001,131.8,43.05,36.04,10.97
5574,434,10.120000000000001,8,791.5500000000001,87.83,41.75,29.580000000000002,5.38
5575,238,9.46,9,465.68,47.47,30.12,17.37,2.8899999999999997
5576,554,14.56,6,822.27,84.64,62.03,25.130000000000003,3.0
5577,258,5.78,5,329.44,41.33,20.18,9.52,4.08
5578,498,10.91,5,790.8,89.36,46.82,26.3,2.88
5579,467,6.1,5,680.72,90.24,29.32,21.87,6.050000000000001
558,323,8.66,4,374.91999999999996,26.68,23.91,20.18,5.07
5580,503,10.32,4,1062.9,128.47,44.7,41.160000000000004,10.26
5581,695,13.879999999999999,5,920.74,122.46000000000001,53.900000000000006,23.24,5.970000000000001
5582,572,11.219999999999999,5,1022.9,113.4,54.08,38.04,7.53
5583,486,10.969999999999999,8,718.79,80.35,47.74,22.32,5.0200000000000005
5584,516,11.87,7,962.56,89.28999999999999,55.23,41.96,8.81
5585,519,8.56,6,858.8,99.05000000000001,35.8,34.84,8.84
5586,580,13.48,5,1084.4,104.27,61.66,44.74,6.779999999999999
5587,901,19.86,8,1450.58,172.64,74.19,50.39,10.18
5588,340,6.659999999999999,4,591.9,57.41,33.22,25.32,4.91
5589,667,15.03,5,938.4,93.28,58.66,36.510000000000005,7.43
559,387,8.0,5,497.34000000000003,62.31,23.23,16.62,5.51
5590,571,11.67,4,822.7,80.05,45.19,36.4,8.23
5591,282,5.12,5,531.1,70.64,22.23,17.669999999999998,5.3999999999999995
5592,469,7.640000000000001,5,740.76,84.66,34.69,28.3,5.65
5593,1311,27.72,8,2218.9700000000003,314.26,93.11,64.53,13.52
5594,892,15.200000000000001,4,1289.8,177.12,58.449999999999996,36.839999999999996,8.69
5595,382,9.09,4,595.44,74.7,26.09,22.44,5.5600000000000005
5596,335,4.7700000000000005,4,507.94,56.03,23.15,20.9,4.65
5597,344,8.26,4,577.6,57.54,32.17,22.67,3.9099999999999997
5598,437,9.57,4,563.06,73.46000000000001,29.05,17.57,3.46
5599,365,7.21,6,790.1,88.8,34.9,32.33,6.789999999999999
560,705,12.3,5,817.26,104.0,39.2,26.61,8.82
5600,434,8.1,4,694.7,78.96000000000001,34.32,26.01,7.44
5601,485,10.19,6,999.25,130.69,38.75,34.86,8.09
5602,976,9.54,4,1381.5,252.39999999999998,41.42,21.14,9.14
5603,526,11.03,6,1186.9,145.92000000000002,43.22,47.06,10.21
5604,522,12.379999999999999,7,951.0999999999999,87.11,49.0,45.11,9.62
5605,287,7.7,7,454.94,43.760000000000005,28.79,17.54,2.99
5606,585,9.66,5,956.8,141.32999999999998,38.849999999999994,25.95,6.91
5607,551,6.69,3,835.0999999999999,101.53,31.92,32.98,9.15
5608,521,10.57,6,934.4,95.93,44.7,41.67,9.94
5609,305,7.710000000000001,5,629.1,55.0,37.43,28.54,5.73
561,509,11.63,6,797.72,82.48,42.87,30.42,5.1
5610,242,6.89,7,436.52,31.79,31.48,20.31,3.37
5611,375,5.91,3,531.8,86.31,20.49,11.09,3.77
5612,768,23.85,9,1067.15,110.44,74.66,36.730000000000004,7.93
5613,672,9.96,4,1189.4,148.15,51.519999999999996,41.55,8.120000000000001
5614,270,6.14,4,395.48,49.36,21.78,12.63,2.98
5615,393,12.64,5,690.5600000000001,28.17,54.13,40.83,5.300000000000001
5616,532,14.78,11,920.72,94.5,50.99,39.28,10.620000000000001
5617,525,8.68,7,745.2,103.79,39.43,18.68,5.12
5618,578,17.93,6,1083.32,79.0,72.57,55.1,12.07
5619,562,11.200000000000001,4,1077.1,109.67,51.65,47.65,9.23
562,438,8.91,5,705.5799999999999,82.11,38.23,22.630000000000003,1.76
5620,467,11.23,4,858.0,102.09,40.91,29.96,5.0600000000000005
5621,535,11.98,6,739.06,94.41,35.82,25.6,6.93
5622,487,8.620000000000001,5,723.5,94.89000000000001,31.18,24.360000000000003,5.93
5623,279,8.89,4,401.93,21.509999999999998,27.08,23.94,6.199999999999999
5624,411,11.76,8,609.87,65.55,36.32,23.189999999999998,6.0600000000000005
5625,703,12.27,5,953.1400000000001,143.76999999999998,48.46,19.71,5.37
5626,444,10.19,5,624.1,65.55,33.65,24.71,4.38
5627,522,12.07,5,818.2,90.77000000000001,50.870000000000005,26.64,3.55
5628,269,8.11,4,390.8,16.33,30.080000000000002,23.76,4.02
5629,641,8.719999999999999,5,943.3,128.87,39.47,29.96,8.32
563,419,9.530000000000001,8,736.1400000000001,65.97999999999999,40.54,32.75,5.41
5630,461,9.61,5,987.6500000000001,115.99,41.74,39.03,7.72
5631,454,9.28,4,800.75,126.81,22.84,22.549999999999997,6.46
5632,548,11.3,4,1054.7,98.75,58.96,46.43,8.03
5633,487,7.31,4,992.9000000000001,121.6,37.24,40.269999999999996,11.709999999999999
5634,422,7.61,6,764.46,95.42,33.9,26.919999999999998,6.07
5635,379,10.65,6,686.3,60.55,40.839999999999996,30.52,6.01
5636,464,8.19,6,767.5,98.62,31.97,27.14,7.7
5637,537,9.200000000000001,5,851.8,129.3,31.15,24.07,8.15
5638,518,14.62,8,1028.81,90.39,64.29,44.29,6.869999999999999
5639,250,6.33,5,444.75,57.71,20.869999999999997,14.370000000000001,3.43
564,570,9.92,6,742.5799999999999,100.02000000000001,35.24,21.77,4.71
5640,354,9.82,7,615.87,65.24,34.42,24.060000000000002,6.16
5641,354,10.34,8,643.4200000000001,54.07,40.64,29.259999999999998,4.79
5642,498,11.69,9,733.94,85.81,48.8,21.29,5.0
5643,679,12.370000000000001,7,989.88,110.63,53.08,37.160000000000004,9.36
5644,533,11.88,6,742.4000000000001,88.42,51.58,19.349999999999998,3.93
5645,562,10.94,5,1198.02,169.74,43.839999999999996,37.690000000000005,8.77
5646,407,10.97,5,569.88,60.67,42.14,17.32,3.96
5647,415,9.03,4,623.5,57.87,37.14,26.909999999999997,4.5
5648,369,8.36,4,532.3,50.26,33.53,21.849999999999998,4.45
5649,322,9.52,5,429.91,35.6,30.560000000000002,18.54,3.19
565,419,9.22,5,688.0,68.35,37.74,28.080000000000002,3.81
5650,324,9.51,4,721.2,59.75,41.26,33.59,5.53
5651,401,8.99,5,729.8,72.72,39.42,31.31,6.69
5652,549,12.52,4,810.5899999999999,112.28999999999999,52.96,15.58,3.8200000000000003
5653,470,8.36,6,766.6,95.14,33.49,28.1,8.59
5654,436,11.12,8,707.3299999999999,72.33,42.21,27.89,7.41
5655,642,12.950000000000001,8,1058.75,133.39,50.65,34.61,5.95
5656,398,6.21,4,672.74,81.59,28.439999999999998,26.119999999999997,6.3
5657,434,5.25,3,733.9,93.15,27.3,28.98,10.19
5658,469,9.71,7,745.8599999999999,89.54,37.53,26.02,5.85
5659,441,13.0,8,722.54,63.419999999999995,46.45,30.98,3.91
566,348,6.83,4,645.5,58.730000000000004,34.54,28.64,5.38
5660,347,12.91,6,684.44,40.95,49.69,36.66,6.82
5661,412,9.620000000000001,6,675.9,84.69,32.58,23.02,5.779999999999999
5662,504,9.91,6,919.3,85.83,47.44,42.15,8.8
5663,330,10.0,6,496.20000000000005,43.879999999999995,29.549999999999997,23.85,6.26
5664,466,12.27,4,620.51,73.51,49.03,14.08,4.34
5665,494,13.33,5,1082.25,100.56,54.89,49.78,9.120000000000001
5666,632,15.06,6,791.44,96.37,51.02,22.63,6.68
5667,380,6.66,4,644.22,73.75999999999999,26.38,27.66,6.86
5668,602,10.78,4,1071.8,139.64999999999998,51.28,33.36,8.790000000000001
5669,373,8.33,4,480.52,53.99,32.51,16.06,4.27
567,599,7.58,4,804.96,129.59,28.14,17.43,6.05
5670,455,9.3,4,767.5,86.23,34.32,32.0,8.56
5671,476,12.65,7,786.1800000000001,86.07000000000001,44.05,30.21,6.37
5672,491,12.62,7,770.77,92.16,45.68,25.19,6.7
5673,489,8.0,4,1028.8,112.01,46.29,43.660000000000004,9.82
5674,526,10.309999999999999,6,972.7,105.83000000000001,45.61,38.93,7.72
5675,334,8.08,6,533.6,51.5,27.75,24.82,6.08
5676,411,13.89,7,788.7,51.49,50.09,41.37,5.65
5677,358,11.620000000000001,12,644.68,61.92,41.52,25.6,4.9399999999999995
5678,513,13.020000000000001,6,893.8,97.59,49.97,33.92,6.27
5679,263,7.72,6,486.7,30.840000000000003,32.41,24.860000000000003,3.39
568,440,8.459999999999999,7,632.7,76.63,31.09,22.69,4.66
5680,726,15.709999999999999,5,1300.0,153.65,65.81,45.83,8.7
5681,348,9.459999999999999,6,615.28,50.93,34.76,29.71,4.92
5682,635,11.39,6,1041.6999999999998,120.29,55.33,37.36,7.2
5683,370,9.42,6,686.0999999999999,56.45,42.14,31.29,3.63
5684,611,11.26,7,935.04,117.63999999999999,46.28,31.61,9.370000000000001
5685,320,10.26,7,552.73,43.24,39.86,23.9,4.97
5686,509,16.35,5,944.39,91.52,60.39,33.839999999999996,1.92
5687,537,16.58,6,881.3,91.02,51.019999999999996,33.07,3.9
5688,392,11.17,4,562.9,63.2,35.9,18.79,5.18
5689,575,10.94,6,954.7,109.87,43.58,37.09,8.93
569,381,5.69,3,386.6,65.89,14.51,6.22,4.32
5690,556,10.42,4,1086.7,100.88,45.91,54.74,11.0
5691,321,8.59,5,554.0,55.11,34.18,22.59,6.16
5692,287,10.15,6,464.6,36.42,34.76,19.75,3.84
5693,722,13.989999999999998,5,1286.3,141.76,60.27,52.160000000000004,12.370000000000001
5694,633,12.65,6,995.96,118.50999999999999,49.7,36.96,9.88
5695,567,11.36,5,897.1500000000001,138.31,35.97,22.57,6.82
5696,638,14.53,8,1121.46,103.30000000000001,65.28999999999999,48.44,7.37
5697,605,12.64,6,1113.6,130.15,55.230000000000004,37.98,3.96
5698,450,10.7,5,661.6,75.66,39.63,22.5,7.63
5699,355,7.99,4,457.04,51.28,31.869999999999997,14.74,3.42
570,565,9.8,5,912.4,100.63,46.25,35.33,5.97
5700,473,11.98,5,807.1,96.38,37.83,28.75,5.14
5701,251,5.64,4,419.1,63.08,12.76,12.88,3.65
5702,671,19.97,6,907.84,92.3,67.62,30.55,5.949999999999999
5703,431,8.25,6,725.16,76.87,39.01,28.06,4.800000000000001
5704,515,11.73,4,656.65,88.88000000000001,48.07,11.790000000000001,1.7199999999999998
5705,429,4.03,2,536.0999999999999,82.32,16.98,16.84,9.06
5706,470,12.06,7,821.44,77.9,51.86,33.9,7.36
5707,435,8.1,7,591.72,74.25,30.53,19.66,5.99
5708,803,20.74,7,1631.1,164.47,75.64,73.75999999999999,15.62
5709,461,12.24,8,973.34,79.84,54.57,49.16,12.8
571,299,6.220000000000001,5,453.6,44.91,27.32,17.45,2.36
5710,556,23.88,7,1174.8200000000002,59.65,83.64,67.48,9.11
5711,342,12.74,7,697.1,56.8,45.86,30.64,3.4
5712,812,23.86,6,1463.29,139.48,93.76,55.959999999999994,10.48
5713,336,7.05,6,593.78,57.32,31.06,26.53,4.86
5714,513,11.31,6,888.3,89.03,49.17,37.4,7.4399999999999995
5715,335,6.680000000000001,5,672.3,77.46000000000001,28.51,28.200000000000003,7.99
5716,547,12.62,6,943.11,102.69,52.08,33.92,5.22
5717,513,9.12,5,943.06,95.66999999999999,43.89,42.77,8.87
5718,503,10.33,7,989.85,112.38,45.62,38.440000000000005,7.510000000000001
5719,497,16.68,8,1095.36,86.01,61.11,55.57000000000001,8.86
572,238,3.2800000000000002,4,298.38,46.44,10.51,8.08,2.99
5720,413,6.62,3,687.9,103.91,29.47,15.97,2.73
5721,480,9.59,6,724.45,81.17999999999999,37.72,27.23,8.040000000000001
5722,287,8.23,5,611.22,54.72,34.33,27.31,3.4399999999999995
5723,302,8.959999999999999,7,527.09,47.2,36.88,21.79,4.8
5724,350,8.84,5,540.7,48.03,34.62,23.4,5.57
5725,385,7.550000000000001,5,492.5,63.59,29.130000000000003,13.97,3.83
5726,295,5.16,4,505.9,71.78,20.21,15.07,4.22
5727,476,9.17,5,832.8,80.7,46.75,36.089999999999996,7.23
5728,398,8.59,6,822.65,116.14,29.54,26.349999999999998,6.83
5729,247,5.53,6,438.98,48.14,21.09,18.37,4.9
573,310,6.63,7,408.12,43.58,23.13,14.149999999999999,3.05
5730,264,8.58,4,590.9,30.5,38.980000000000004,34.68,5.75
5731,357,6.64,6,580.69,72.69,25.12,21.74,6.77
5732,381,9.25,5,493.4,53.98,33.99,16.76,3.8800000000000003
5733,398,11.34,4,730.4,71.91,38.129999999999995,29.95,3.14
5734,300,7.66,5,478.58000000000004,44.629999999999995,30.759999999999998,18.490000000000002,3.01
5735,454,6.0200000000000005,4,830.2,95.67,32.97,34.18,7.83
5736,371,9.07,5,738.4,70.61,39.980000000000004,32.43,6.37
5737,293,6.35,3,611.7,66.85,31.18,24.38,5.14
5738,556,8.8,5,998.8,127.47999999999999,36.67,38.98,12.02
5739,379,11.39,4,739.2,41.63,48.21,43.32,9.43
574,652,13.51,6,1047.44,116.8,52.78,37.92,6.25
5740,326,6.73,5,471.56,61.65,22.32,15.71,5.26
5741,538,8.87,5,920.5799999999999,90.97,45.160000000000004,41.34,8.2
5742,529,13.48,8,1087.3400000000001,93.59,60.24,52.23,11.27
5743,613,17.41,6,1178.2,113.21000000000001,69.79,49.01,9.15
5744,515,13.05,7,947.18,104.93,53.12,34.97,6.0
5745,685,14.71,5,1358.41,160.98000000000002,65.46000000000001,49.8,8.629999999999999
5746,396,5.94,5,670.0,100.02,26.240000000000002,18.16,5.39
5747,490,14.38,6,1018.26,87.94,62.06,45.54,9.91
5748,401,10.65,7,785.3499999999999,76.05000000000001,44.09,33.71,6.31
5749,764,16.080000000000002,4,1307.96,151.29,74.67999999999999,45.04,8.51
575,491,10.07,5,826.3,87.02,45.11,30.79,5.59
5750,355,10.05,7,699.1,52.87,41.66,35.019999999999996,5.71
5751,319,9.73,7,660.8,74.0,32.4,25.799999999999997,4.82
5752,418,9.62,6,683.5,70.66,40.51,25.11,4.87
5753,466,9.879999999999999,4,679.3,76.75,42.59,22.2,3.9
5754,466,9.07,6,749.85,99.60000000000001,30.310000000000002,26.099999999999998,7.41
5755,409,9.87,8,784.0,66.22,45.26,36.99,6.2
5756,311,8.0,5,347.87,38.18,21.07,12.719999999999999,3.62
5757,460,11.99,6,782.14,75.85,52.410000000000004,29.44,5.279999999999999
5758,513,13.12,4,569.7,71.96000000000001,37.43,14.08,4.96
5759,501,12.809999999999999,7,842.24,69.94,56.72,37.88,7.4
576,539,9.53,6,823.52,103.12,39.97,26.4,3.5799999999999996
5760,437,8.07,5,640.4,78.46,30.259999999999998,22.49,4.94
5761,384,9.33,8,785.0,91.61,33.48,31.560000000000002,8.25
5762,458,12.700000000000001,7,804.5,98.64,42.1,25.77,4.41
5763,464,10.85,5,752.8,94.58000000000001,38.56,23.689999999999998,4.4799999999999995
5764,405,11.77,7,751.88,45.57,52.93,38.85,5.47
5765,282,11.17,6,522.9,31.51,42.15,24.93,3.5
5766,658,14.71,6,962.0,105.7,59.28,33.02,6.91
5767,418,8.45,5,684.8,59.989999999999995,41.96,29.5,3.0
5768,361,5.77,5,515.95,67.26,21.14,18.0,6.7
5769,445,7.840000000000001,4,585.15,67.11,32.0,20.36,5.359999999999999
577,768,21.81,4,1468.7,89.6,102.02,72.04,5.1499999999999995
5770,555,9.74,5,949.95,120.86000000000001,45.04,30.220000000000002,5.75
5771,656,11.71,6,1146.04,115.53,59.870000000000005,48.57,9.11
5772,427,10.49,6,776.5,73.62,42.58,34.370000000000005,7.87
5773,517,9.41,5,965.1,111.32,41.68,38.86,10.23
5774,711,14.61,5,869.48,116.22,52.959999999999994,21.11,5.17
5775,521,8.95,3,850.4,114.2,42.989999999999995,22.830000000000002,2.51
5776,482,9.79,6,639.4,96.22,31.009999999999998,13.29,4.11
5777,524,7.45,7,792.5699999999999,112.24000000000001,29.37,25.240000000000002,8.15
5778,577,17.169999999999998,6,1194.98,80.11,77.78,60.26,6.840000000000001
5779,577,11.75,9,857.05,117.68,39.8,24.93,8.32
578,508,10.56,6,909.9,98.58,47.03,34.6,4.49
5780,454,13.15,6,867.72,72.19,54.66,38.68,5.15
5781,584,10.33,6,962.1099999999999,148.16,37.58,24.15,8.19
5782,309,12.34,9,496.73,21.009999999999998,43.08,26.64,4.33
5783,605,12.08,4,811.4,111.88,38.86,21.02,6.03
5784,735,11.08,6,1075.4499999999998,133.3,47.510000000000005,38.84,12.61
5785,718,10.65,6,1323.46,172.32999999999998,53.71,45.35,9.67
5786,329,0.72,1,427.7,92.78,8.88,0.99,1.32
5787,416,10.6,4,583.4,54.94,41.29,21.19,4.489999999999999
5788,460,15.32,7,820.5,85.22,48.54,30.75,6.99
5789,586,12.8,6,869.64,109.23,52.11,23.18,3.59
579,525,10.08,5,631.82,72.9,35.69,21.95,5.529999999999999
5790,300,10.29,4,626.97,45.18,41.68,31.85,9.74
5791,281,7.17,2,793.2,52.230000000000004,38.97,47.4,9.120000000000001
5792,468,9.93,5,640.25,67.8,36.6,23.4,4.63
5793,455,9.35,5,910.6,74.07,46.839999999999996,46.94,9.059999999999999
5794,296,6.6,5,438.5,45.300000000000004,23.48,17.48,4.58
5795,724,16.759999999999998,8,857.54,103.2,49.38,26.9,9.08
5796,412,8.36,7,822.28,81.74,37.44,38.18,8.48
5797,535,7.17,7,818.09,115.01,30.4,24.96,6.87
5798,468,12.09,8,803.47,84.06,42.589999999999996,32.09,5.83
5799,306,7.17,5,472.08,48.42,29.48,18.31,4.3500000000000005
580,603,12.14,4,1031.1,105.57000000000001,55.71,40.34,3.63
5800,224,8.86,3,384.1,32.809999999999995,26.049999999999997,16.96,5.21
5801,586,10.4,4,1111.8,116.71,55.75,46.44,9.61
5802,333,8.76,6,605.5,73.64,28.9,21.869999999999997,6.97
5803,405,11.17,6,688.3,72.6,43.02,24.2,2.88
5804,534,10.569999999999999,5,1009.9,109.9,48.5,40.690000000000005,9.64
5805,771,18.14,8,1257.23,135.36,63.47,50.59,12.69
5806,374,9.57,4,609.6,62.29,37.86,22.42,4.56
